date,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,year,month,day,objectid,expected_tanker_capacity,tanker_capacity_loss,tanker_capacity_shortfall_fraction,severe_flow_shortfall,flow_episode_id,episode_onset,target_flow_episode_onset_next_1d,target_flow_episode_onset_next_3d,target_flow_episode_onset_next_7d,episode_tanker_capacity_loss
2022-04-04,chokepoint6,Strait of Hormuz,7,17,7,4,68,35,103,249446,409632,48159,8523,4870628,715760,5586388,2022,4,4,15221,2429038.452328774,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-05,chokepoint6,Strait of Hormuz,18,24,2,2,57,46,103,553025,740882,2594,8425,1738993,1304928,3043921,2022,4,5,15222,2345467.6276976205,606474.6276976205,0.25857301142670375,0,0,0,0.0,0.0,0.0,
2022-04-06,chokepoint6,Strait of Hormuz,16,21,3,0,71,40,111,509666,735871,14161,0,3424476,1259698,4684175,2022,4,6,15223,2472293.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-07,chokepoint6,Strait of Hormuz,12,14,5,2,67,33,100,380099,397562,47672,0,3222741,825334,4048075,2022,4,7,15224,2586010.2796069635,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-08,chokepoint6,Strait of Hormuz,16,15,3,1,56,35,91,446521,258799,17006,0,2820187,722327,3542514,2022,4,8,15225,2596722.2669871366,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-09,chokepoint6,Strait of Hormuz,17,22,6,1,59,46,105,628883,746039,43975,2262,4204545,1421160,5625705,2022,4,9,15226,2627382.3832390783,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-10,chokepoint6,Strait of Hormuz,16,22,4,3,59,45,104,548410,826536,16892,3616,3638681,1395455,5034137,2022,4,10,15227,2469624.360743271,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-11,chokepoint6,Strait of Hormuz,14,13,1,1,57,29,86,354818,519284,5124,1939,2508343,881166,3389510,2022,4,11,15228,2514162.609901491,5819.609901491087,0.00231473090824428,0,0,0,0.0,0.0,0.0,
2022-04-12,chokepoint6,Strait of Hormuz,10,21,3,0,68,34,102,159800,688424,17222,0,2855345,865447,3720792,2022,4,12,15229,2395453.0921796476,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-13,chokepoint6,Strait of Hormuz,18,21,4,4,54,47,101,549496,732874,25914,12690,2968139,1320976,4289115,2022,4,13,15230,2522187.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-14,chokepoint6,Strait of Hormuz,15,17,8,3,65,43,108,524226,641080,80838,2219,3155548,1248365,4403914,2022,4,14,15231,2612288.956283287,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-15,chokepoint6,Strait of Hormuz,15,8,2,0,73,25,98,349198,308174,2091,0,2704923,659464,3364387,2022,4,15,15232,2609218.578091639,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-16,chokepoint6,Strait of Hormuz,16,8,5,5,58,34,92,729198,303793,12970,2522,2383068,1048484,3431552,2022,4,16,15233,2643395.1201227605,260327.12012276053,0.0984821066442276,0,0,0,0.0,0.0,0.0,
2022-04-17,chokepoint6,Strait of Hormuz,11,13,5,2,67,31,98,356944,597282,22473,0,4736329,976700,5713030,2022,4,17,15234,2474083.8515004907,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-18,chokepoint6,Strait of Hormuz,11,18,3,4,57,36,93,446508,468291,18250,6737,2520414,939787,3460201,2022,4,18,15235,2526108.4925953024,5694.492595302407,0.002254254958563531,0,0,0,0.0,0.0,0.0,
2022-04-19,chokepoint6,Strait of Hormuz,17,14,1,2,63,34,97,445075,474863,5297,1786,3610334,927023,4537357,2022,4,19,15236,2397138.187696668,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-20,chokepoint6,Strait of Hormuz,14,11,6,2,67,33,100,531360,447136,20416,7319,3577762,1006233,4583996,2022,4,20,15237,2522187.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-21,chokepoint6,Strait of Hormuz,19,22,4,1,47,46,93,417644,519476,22381,0,2287135,959502,3246637,2022,4,21,15238,2653747.4466250525,366612.4466250525,0.13814895878328512,0,0,0,0.0,0.0,0.0,
2022-04-22,chokepoint6,Strait of Hormuz,13,20,2,1,66,36,102,445679,399306,0,0,3240763,844985,4085749,2022,4,22,15239,2656768.9518512296,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-23,chokepoint6,Strait of Hormuz,18,16,3,4,73,41,114,608920,462653,10454,0,3627524,1082027,4709552,2022,4,23,15240,2694526.4737060303,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-24,chokepoint6,Strait of Hormuz,16,22,3,1,49,42,91,317454,689033,24821,10499,2493985,1041810,3535796,2022,4,24,15241,2519171.5313289315,25186.53132893145,0.009997942186828727,0,0,0,0.0,0.0,0.0,
2022-04-25,chokepoint6,Strait of Hormuz,17,13,5,1,59,36,95,570331,398976,7796,3799,2996226,980903,3977129,2022,4,25,15242,2526108.4925953024,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-26,chokepoint6,Strait of Hormuz,20,12,3,3,74,38,112,492392,470890,12746,4406,3062229,980436,4042665,2022,4,26,15243,2402496.6583819236,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-27,chokepoint6,Strait of Hormuz,18,13,3,2,68,36,104,642132,443151,12827,4518,3131469,1102629,4234098,2022,4,27,15244,2567943.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-28,chokepoint6,Strait of Hormuz,25,16,4,1,54,46,100,712223,430094,53487,0,3230740,1195805,4426545,2022,4,28,15245,2652097.0849650544,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-29,chokepoint6,Strait of Hormuz,16,14,3,2,62,35,97,427926,477246,16524,10124,2908018,931823,3839841,2022,4,29,15246,2654341.327831674,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-04-30,chokepoint6,Strait of Hormuz,11,14,2,2,54,29,83,426231,652843,3333,8172,2405878,1090580,3496458,2022,4,30,15247,2696130.7922397833,290252.79223978333,0.10765530851663868,0,0,0,0.0,0.0,0.0,
2022-05-01,chokepoint6,Strait of Hormuz,10,16,4,2,60,32,92,320691,749753,26330,0,1917539,1096776,3014316,2022,5,1,15248,2520739.175339339,603200.1753393388,0.23929495809820814,0,0,0,0.0,0.0,0.0,
2022-05-02,chokepoint6,Strait of Hormuz,16,17,2,2,53,37,90,422573,617064,3817,0,2567943,1043454,3611398,2022,5,2,15249,2575267.089004369,7324.089004368987,0.002844011417549926,0,0,0,0.0,0.0,0.0,
2022-05-03,chokepoint6,Strait of Hormuz,16,10,4,0,66,30,96,434584,498229,25162,0,3962050,957976,4920026,2022,5,3,15250,2443453.128271909,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-04,chokepoint6,Strait of Hormuz,15,17,2,5,59,39,98,471817,516510,8859,3191,2279824,1000379,3280203,2022,5,4,15251,2570918.0,291094.0,0.11322570381474632,0,0,0,0.0,0.0,0.0,
2022-05-05,chokepoint6,Strait of Hormuz,10,18,6,3,69,37,106,362499,570952,41591,4307,2765187,979350,3744537,2022,5,5,15252,2653747.4466250525,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-06,chokepoint6,Strait of Hormuz,24,25,4,2,61,55,116,897747,773812,19446,0,3172169,1691006,4863175,2022,5,6,15253,2658350.7895919043,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-07,chokepoint6,Strait of Hormuz,26,12,4,2,66,44,110,606100,252415,5691,3938,2819907,868145,3688053,2022,5,7,15254,2696203.2385610063,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-08,chokepoint6,Strait of Hormuz,18,22,3,3,57,46,103,464850,1008689,19967,5434,3661890,1498941,5160831,2022,5,8,15255,2506259.32762643,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-09,chokepoint6,Strait of Hormuz,13,14,1,2,61,30,91,313899,390689,0,0,2662827,704589,3367417,2022,5,9,15256,2551458.267255995,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-10,chokepoint6,Strait of Hormuz,13,21,5,1,45,40,85,251012,602020,10945,0,2339795,863978,3203774,2022,5,10,15257,2440138.061625905,100343.06162590487,0.04112187880018748,0,0,0,0.0,0.0,0.0,
2022-05-11,chokepoint6,Strait of Hormuz,16,17,2,3,65,38,103,320060,789474,25943,9417,3574313,1144896,4719209,2022,5,11,15258,2527825.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-12,chokepoint6,Strait of Hormuz,18,17,1,0,60,36,96,321468,641596,2909,0,3430046,965975,4396022,2022,5,12,15259,2649673.7298663096,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-13,chokepoint6,Strait of Hormuz,13,9,2,0,32,24,56,470039,328645,3625,0,1838170,802310,2640480,2022,5,13,15260,2643151.4821910006,804981.4821910006,0.30455366921449517,1,0,0,0.0,0.0,0.0,
2022-05-14,chokepoint6,Strait of Hormuz,12,15,4,5,59,36,95,309828,616309,13350,20723,2425821,960211,3386032,2022,5,14,15261,2680715.4750195206,254894.4750195206,0.09508449419372435,0,0,0,0.0,0.0,0.0,
2022-05-15,chokepoint6,Strait of Hormuz,8,11,1,4,46,24,70,262961,339056,0,0,2215638,602017,2817656,2022,5,15,15262,2516869.6370243574,301231.63702435745,0.11968503755343378,0,0,0,0.0,0.0,0.0,
2022-05-16,chokepoint6,Strait of Hormuz,17,17,3,0,58,37,95,373722,521123,13844,0,1912391,908690,2821081,2022,5,16,15263,2566130.2975145313,653739.2975145313,0.2547568602216815,0,0,0,0.0,0.0,0.0,
2022-05-17,chokepoint6,Strait of Hormuz,20,20,4,2,62,46,108,549091,822329,4754,7816,3895466,1383991,5279458,2022,5,17,15264,2440625.627333875,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-18,chokepoint6,Strait of Hormuz,11,13,5,5,62,34,96,388597,451270,22822,9238,2130367,871930,3002297,2022,5,18,15265,2567874.0,437507.0,0.170377129095898,0,0,0,0.0,0.0,0.0,
2022-05-19,chokepoint6,Strait of Hormuz,15,25,5,1,60,46,106,429339,794421,19236,0,2978587,1242997,4221584,2022,5,19,15266,2653676.141080569,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-20,chokepoint6,Strait of Hormuz,16,9,8,5,59,38,97,590458,234957,38586,0,2553192,864003,3417195,2022,5,20,15267,2661502.0422637714,108310.04226377141,0.04069508140284839,0,0,0,0.0,0.0,0.0,
2022-05-21,chokepoint6,Strait of Hormuz,17,22,7,1,59,47,106,657346,689703,28179,4909,3109559,1380139,4489698,2022,5,21,15268,2762246.9849027144,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-22,chokepoint6,Strait of Hormuz,12,8,2,1,66,23,89,224640,314039,4246,5310,3895113,548236,4443350,2022,5,22,15269,2520235.6052846494,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-23,chokepoint6,Strait of Hormuz,9,14,3,0,62,26,88,268216,404388,28026,0,2886446,700631,3587078,2022,5,23,15270,2629058.5373599394,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-24,chokepoint6,Strait of Hormuz,20,14,1,0,60,35,95,666156,307952,756,0,3210856,974865,4185722,2022,5,24,15271,2500408.976578993,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-25,chokepoint6,Strait of Hormuz,20,13,2,3,52,38,90,595390,618392,1415,0,2700948,1215199,3916147,2022,5,25,15272,2570918.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-26,chokepoint6,Strait of Hormuz,7,16,5,1,58,29,87,139341,766289,23039,0,1576842,928669,2505512,2022,5,26,15273,2728386.783666389,1151544.783666389,0.4220606808976513,1,0,0,0.0,0.0,0.0,
2022-05-27,chokepoint6,Strait of Hormuz,15,16,2,4,70,37,107,534710,505804,1128,5000,4028117,1046643,5074760,2022,5,27,15276,2738242.9126030705,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-28,chokepoint6,Strait of Hormuz,16,16,0,0,66,32,98,672772,697760,0,0,2643847,1370533,4014380,2022,5,28,15278,2762246.9849027144,118399.98490271438,0.04286364888796662,0,0,0,0.0,0.0,0.0,
2022-05-29,chokepoint6,Strait of Hormuz,14,19,3,5,62,41,103,378750,530147,1415,13335,3193880,923648,4117529,2022,5,29,15280,2591637.5199202187,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-05-30,chokepoint6,Strait of Hormuz,18,11,5,1,64,35,99,615235,504704,15213,0,2555903,1135153,3691057,2022,5,30,15282,2638376.2059425977,82473.2059425977,0.03125907736616089,0,0,0,0.0,0.0,0.0,
2022-05-31,chokepoint6,Strait of Hormuz,15,12,4,1,65,32,97,388736,470204,34358,3226,2454506,896526,3351032,2022,5,31,15284,2512766.3437038064,58260.3437038064,0.023185738638130164,0,0,0,0.0,0.0,0.0,
2022-06-01,chokepoint6,Strait of Hormuz,20,15,3,3,61,41,102,520569,487779,27066,6670,2315085,1042086,3357172,2022,6,1,15286,2645047.0,329962.0,0.12474712169575815,0,0,0,0.0,0.0,0.0,
2022-06-02,chokepoint6,Strait of Hormuz,18,20,2,5,71,45,116,515500,520322,18931,5602,3678818,1060357,4739175,2022,6,2,15288,2728386.783666389,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-03,chokepoint6,Strait of Hormuz,12,19,4,4,62,39,101,359356,748992,3554,2731,4160358,1114635,5274993,2022,6,3,15290,2738242.9126030705,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-04,chokepoint6,Strait of Hormuz,18,15,3,3,48,39,87,563218,603561,34099,272,1626351,1201151,2827503,2022,6,4,15292,2785422.4580673277,1159071.4580673277,0.4161205258866019,1,0,0,0.0,0.0,0.0,
2022-06-05,chokepoint6,Strait of Hormuz,17,16,3,0,61,36,97,436960,497321,15639,0,3412500,949921,4362422,2022,6,5,15294,2606888.919412827,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-06,chokepoint6,Strait of Hormuz,12,11,1,5,67,29,96,306897,563329,2432,4660,2167050,877320,3044370,2022,6,6,15296,2647122.2629391043,480072.26293910434,0.18135628628126882,0,0,0,0.0,0.0,0.0,
2022-06-07,chokepoint6,Strait of Hormuz,23,16,3,2,64,44,108,415277,494987,16815,4025,3763683,931105,4694788,2022,6,7,15298,2521387.6079084813,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-08,chokepoint6,Strait of Hormuz,23,26,5,1,64,55,119,727115,1343029,18931,2864,3132889,2091940,5224830,2022,6,8,15300,2655706.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-09,chokepoint6,Strait of Hormuz,12,11,3,1,62,27,89,303415,351412,10156,0,1805347,664985,2470332,2022,6,9,15302,2746726.7763902363,941379.7763902363,0.34272785501709163,1,0,0,0.0,0.0,0.0,
2022-06-10,chokepoint6,Strait of Hormuz,21,15,1,4,79,41,120,917397,392764,0,5675,4313716,1315837,5629554,2022,6,10,15304,2751565.3405381087,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-11,chokepoint6,Strait of Hormuz,15,14,3,1,52,33,85,414656,248391,8071,0,3401109,671119,4072229,2022,6,11,15306,2813837.165187064,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-12,chokepoint6,Strait of Hormuz,14,10,2,2,60,28,88,388857,503106,27513,7021,2142259,926499,3068759,2022,6,12,15308,2630717.69734184,488458.6973418398,0.18567507180089823,0,0,0,0.0,0.0,0.0,
2022-06-13,chokepoint6,Strait of Hormuz,12,8,0,2,41,22,63,303331,391413,0,3750,2106555,698495,2805050,2022,6,13,15310,2679293.402437337,572738.4024373372,0.21376471942801056,0,0,0,0.0,0.0,0.0,
2022-06-14,chokepoint6,Strait of Hormuz,15,21,5,0,68,41,109,440977,663943,62901,0,5025407,1167822,6193229,2022,6,14,15312,2547108.83745,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-15,chokepoint6,Strait of Hormuz,17,15,5,2,68,39,107,503482,635856,21203,2788,3338232,1163331,4501563,2022,6,15,15314,2681114.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-16,chokepoint6,Strait of Hormuz,19,18,2,3,69,42,111,719664,661108,14730,0,3466191,1395503,4861695,2022,6,16,15316,2769529.0494195763,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-17,chokepoint6,Strait of Hormuz,22,10,5,1,60,38,98,480654,418581,18380,0,2183568,917615,3101184,2022,6,17,15318,2774407.7814726504,590839.7814726504,0.21296068494986478,0,0,0,0.0,0.0,0.0,
2022-06-18,chokepoint6,Strait of Hormuz,13,13,4,2,52,32,84,437438,254519,37012,6012,3176625,734983,3911608,2022,6,18,15320,2831821.701944037,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-19,chokepoint6,Strait of Hormuz,9,23,1,1,68,34,102,392886,452757,16174,0,2697006,861819,3558825,2022,6,19,15322,2647531.832754654,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-20,chokepoint6,Strait of Hormuz,19,14,1,3,56,37,93,534907,700214,1415,10686,2882250,1247224,4129474,2022,6,20,15324,2699428.7203558255,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-21,chokepoint6,Strait of Hormuz,18,13,2,4,48,37,85,421195,298632,5456,6615,1511933,731899,2243832,2022,6,21,15375,2548185.6638576617,1036252.6638576617,0.4066629361256564,1,0,0,0.0,0.0,0.0,
2022-06-22,chokepoint6,Strait of Hormuz,19,20,2,2,63,43,106,648878,979169,2427,16127,4099101,1646603,5745705,2022,6,22,15376,2701263.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-23,chokepoint6,Strait of Hormuz,16,19,3,4,47,42,89,382968,720013,3284,0,2038388,1106267,3144655,2022,6,23,15377,2787230.3924841383,748842.3924841383,0.26866899647170084,0,0,0,0.0,0.0,0.0,
2022-06-24,chokepoint6,Strait of Hormuz,12,19,4,0,50,35,85,299705,453643,14176,0,3800553,767525,4568078,2022,6,24,15378,2792032.6424248633,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-25,chokepoint6,Strait of Hormuz,20,24,4,2,68,50,118,732710,771945,4682,6039,3422479,1515377,4937856,2022,6,25,15379,2815026.7547804816,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-26,chokepoint6,Strait of Hormuz,14,10,6,1,63,31,94,406215,280760,17385,0,3771129,704361,4475490,2022,6,26,15380,2647429.7444784595,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-27,chokepoint6,Strait of Hormuz,13,20,3,1,72,37,109,281401,473149,2496,0,3021130,757047,3778177,2022,6,27,15381,2656676.770588053,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-06-28,chokepoint6,Strait of Hormuz,17,16,1,2,54,36,90,252035,520057,1415,5552,2273120,779060,3052181,2022,6,28,15382,2563289.7461794224,290169.74617942236,0.11320208595689181,0,0,0,0.0,0.0,0.0,
2022-06-29,chokepoint6,Strait of Hormuz,17,20,3,2,57,42,99,670576,841683,14403,0,2175875,1526663,3702539,2022,6,29,15383,2697006.0,521131.0,0.19322574736578266,0,0,0,0.0,0.0,0.0,
2022-06-30,chokepoint6,Strait of Hormuz,19,19,1,3,74,42,116,431306,871157,3366,5536,3226950,1311367,4538318,2022,6,30,15384,2787230.3924841383,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-01,chokepoint6,Strait of Hormuz,15,15,5,3,55,38,93,414868,394908,19885,3847,2465171,833508,3298679,2022,7,1,15385,2792140.306773705,326969.30677370494,0.117103465746503,0,0,0,0.0,0.0,0.0,
2022-07-02,chokepoint6,Strait of Hormuz,16,12,6,3,55,37,92,586884,306896,33643,4590,3714434,932016,4646450,2022,7,2,15386,2831712.50748886,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-03,chokepoint6,Strait of Hormuz,6,17,3,3,59,29,88,189178,555323,3833,4586,4103430,752921,4856351,2022,7,3,15387,2647531.832754654,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-04,chokepoint6,Strait of Hormuz,14,23,1,2,71,40,111,337879,418496,21111,7827,3592687,785315,4378003,2022,7,4,15388,2679293.402437337,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-05,chokepoint6,Strait of Hormuz,16,8,2,0,58,26,84,334459,179562,710,0,3274990,514732,3789723,2022,7,5,15389,2526675.7474779678,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-06,chokepoint6,Strait of Hormuz,18,12,7,2,57,39,96,360251,410517,46136,872,2313671,817777,3131449,2022,7,6,15390,2648921.0,335250.0,0.126560965766816,0,0,0,0.0,0.0,0.0,
2022-07-07,chokepoint6,Strait of Hormuz,9,16,2,3,50,30,80,150132,618041,31471,7019,3080036,806665,3886702,2022,7,7,15391,2714047.135329425,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-08,chokepoint6,Strait of Hormuz,16,14,3,1,66,34,100,501975,418519,13643,0,4261633,934138,5195771,2022,7,8,15392,2715834.2347662663,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-09,chokepoint6,Strait of Hormuz,17,18,2,4,55,41,96,543400,447556,189,8368,2954944,999515,3954459,2022,7,9,15393,2751903.9601147557,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-10,chokepoint6,Strait of Hormuz,11,15,2,2,55,30,85,237491,508530,16447,6243,2626293,768712,3395006,2022,7,10,15394,2572814.99399689,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-11,chokepoint6,Strait of Hormuz,8,13,3,3,56,27,83,174638,546666,8103,10415,2966754,739823,3706577,2022,7,11,15395,2604875.9695744663,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-12,chokepoint6,Strait of Hormuz,17,10,5,0,48,32,80,539216,674164,13325,0,2279545,1226706,3506251,2022,7,12,15396,2477409.7513018535,197864.75130185345,0.07986759202747044,0,0,0,0.0,0.0,0.0,
2022-07-13,chokepoint6,Strait of Hormuz,15,18,4,2,48,39,87,446660,943211,29974,7826,2131613,1427673,3559286,2022,7,13,15397,2601667.0,470054.0,0.1806741600673722,0,0,0,0.0,0.0,0.0,
2022-07-14,chokepoint6,Strait of Hormuz,18,13,4,4,78,39,117,536489,393563,38941,0,3533686,968994,4502680,2022,7,14,15398,2669888.3350204867,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-15,chokepoint6,Strait of Hormuz,15,12,2,1,76,30,106,528009,521210,7912,2052,4607232,1059184,5666417,2022,7,15,15399,2665683.352888499,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-16,chokepoint6,Strait of Hormuz,19,12,4,6,55,41,96,378681,415808,8948,10846,3083197,814286,3897483,2022,7,16,15400,2731611.6405454865,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-17,chokepoint6,Strait of Hormuz,12,15,5,0,61,32,93,260373,750648,103021,0,2955510,1114044,4069554,2022,7,17,15401,2572814.99399689,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-18,chokepoint6,Strait of Hormuz,18,14,2,3,66,37,103,622277,845574,10074,14061,3493344,1491988,4985333,2022,7,18,15402,2599900.350540462,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-19,chokepoint6,Strait of Hormuz,14,9,1,1,47,25,72,535015,274137,0,5384,2552005,814536,3366542,2022,7,19,15403,2455470.244863675,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-20,chokepoint6,Strait of Hormuz,17,17,3,2,61,39,100,349587,446381,965,0,3730238,796934,4527172,2022,7,20,15404,2574957.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-21,chokepoint6,Strait of Hormuz,14,17,6,3,72,40,112,563068,779128,29390,4087,2751124,1375674,4126799,2022,7,21,15405,2647137.732675555,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-22,chokepoint6,Strait of Hormuz,12,8,2,0,58,22,80,366137,297401,4895,0,2961657,668434,3630092,2022,7,22,15406,2679566.877718462,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-23,chokepoint6,Strait of Hormuz,12,13,2,3,57,30,87,468482,554757,316,11083,2980929,1034639,4015568,2022,7,23,15407,2691942.5549157383,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-24,chokepoint6,Strait of Hormuz,15,13,2,3,64,33,97,442817,272061,2268,0,2343755,717147,3060903,2022,7,24,15408,2540788.7238130807,197033.7238130807,0.07754825183472279,0,0,0,0.0,0.0,0.0,
2022-07-25,chokepoint6,Strait of Hormuz,14,11,5,2,62,32,94,462544,484644,32631,0,3022195,979820,4002015,2022,7,25,15409,2619214.2266340954,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-26,chokepoint6,Strait of Hormuz,15,17,8,0,64,40,104,488992,463329,33213,0,2507512,985534,3493046,2022,7,26,15410,2508666.229738536,1154.2297385358252,0.00046009697298636813,0,0,0,0.0,0.0,0.0,
2022-07-27,chokepoint6,Strait of Hormuz,10,12,1,3,62,26,88,369886,596412,0,7519,2963686,973818,3937505,2022,7,27,15411,2590232.0,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-07-28,chokepoint6,Strait of Hormuz,15,14,2,3,49,34,83,509014,342535,11476,3045,2475915,866072,3341987,2022,7,28,15412,2727640.6589835347,251725.65898353467,0.0922869580179015,0,0,0,0.0,0.0,0.0,
2022-07-29,chokepoint6,Strait of Hormuz,15,15,4,0,46,34,80,636259,497051,10496,0,2563885,1143807,3707693,2022,7,29,15413,2691684.293133772,127799.29313377198,0.047479302628386136,0,0,0,0.0,0.0,0.0,
2022-07-30,chokepoint6,Strait of Hormuz,10,22,4,1,64,37,101,213790,863583,9924,0,2559153,1087299,3646452,2022,7,30,15414,2729938.025530563,170785.0255305632,0.0625600376028211,0,0,0,0.0,0.0,0.0,
2022-07-31,chokepoint6,Strait of Hormuz,19,16,4,2,60,41,101,560143,299105,20030,0,3675096,879278,4554375,2022,7,31,15415,2552278.562975144,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-01,chokepoint6,Strait of Hormuz,16,12,6,1,55,35,90,437414,420668,38353,3643,3466531,900080,4366612,2022,8,1,15416,2586610.381162429,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-02,chokepoint6,Strait of Hormuz,20,21,5,2,50,48,98,547165,972211,3717,0,2153204,1523094,3676298,2022,8,2,15417,2471162.637464644,317958.6374646439,0.12866762901160653,0,0,0,0.0,0.0,0.0,
2022-08-03,chokepoint6,Strait of Hormuz,16,27,6,5,61,54,115,644948,1068833,35398,21591,2338951,1770771,4109723,2022,8,3,15418,2639447.0,300496.0,0.11384809014918655,0,0,0,0.0,0.0,0.0,
2022-08-04,chokepoint6,Strait of Hormuz,17,23,5,0,58,45,103,339032,614273,12987,0,3127695,966293,4093989,2022,8,4,15419,2727640.6589835347,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-05,chokepoint6,Strait of Hormuz,17,17,0,7,71,41,112,639670,617197,0,0,3800412,1256868,5057281,2022,8,5,15420,2732534.631646213,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-06,chokepoint6,Strait of Hormuz,17,13,3,1,61,34,95,497009,572257,40559,5666,3447564,1115493,4563057,2022,8,6,15421,2781761.2939788485,0.0,0.0,0,0,0,0.0,0.0,0.0,
2022-08-07,chokepoint6,Strait of Hormuz,21,12,2,2,65,37,102,669875,328822,4726,4144,1959682,1007569,2967252,2022,8,7,15422,2600729.266209756,641047.266209756,0.24648750430836033,0,0,0,0.0,0.0,0.0,
